proteinId	go_term_id	go_term_type	go_name	go_acc
2165537	5765	molecular_function	N-acetyltransferase activity	GO:0008080
2165550	4428	biological_process	DNA replication, synthesis of RNA primer	GO:0006269
2165550	2355	molecular_function	DNA primase activity	GO:0003896
2165566	9985	molecular_function	hydrolase activity	GO:0016787
2165566	9986	molecular_function	hydrolase activity, acting on ester bonds	GO:0016788
2165566	4542	biological_process	mRNA processing	GO:0006397
2165664	9480	biological_process	vesicle-mediated transport	GO:0016192
2165664	5010	biological_process	vesicle docking during exocytosis	GO:0006904
2165680	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2165688	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2165688	3736	molecular_function	ATP binding	GO:0005524
2165688	3043	molecular_function	protein kinase activity	GO:0004672
2165692	2290	molecular_function	catalytic activity	GO:0003824
2165692	12151	molecular_function	[pyruvate dehydrogenase (lipoamide)] phosphatase regulator activity	GO:0019909
2165692	3107	molecular_function	[pyruvate dehydrogenase (lipoamide)] phosphatase activity	GO:0004741
2165833	12251	molecular_function	heme binding	GO:0020037
2165833	4283	biological_process	electron transport	GO:0006118
2165833	3721	molecular_function	iron ion binding	GO:0005506
2165833	2888	molecular_function	monooxygenase activity	GO:0004497
2165850	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2165850	3736	molecular_function	ATP binding	GO:0005524
2165850	3043	molecular_function	protein kinase activity	GO:0004672
2165850	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2165850	3060	molecular_function	cyclin-dependent protein kinase activity	GO:0004693
2165850	6019	molecular_function	RNA polymerase subunit kinase activity	GO:0008353
2165853	4424	biological_process	DNA topological change	GO:0006265
2165853	4420	biological_process	DNA metabolic process	GO:0006259
2165853	3891	cellular_component	chromosome	GO:0005694
2165853	3736	molecular_function	ATP binding	GO:0005524
2165853	2372	molecular_function	DNA topoisomerase (ATP-hydrolyzing) activity	GO:0003918
2165853	2176	molecular_function	DNA binding	GO:0003677
2165862	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2165904	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2165904	3736	molecular_function	ATP binding	GO:0005524
2165904	2175	molecular_function	nucleic acid binding	GO:0003676
2165916	24336	molecular_function	unfolded protein binding	GO:0051082
2165916	4591	biological_process	protein folding	GO:0006457
2165916	3736	molecular_function	ATP binding	GO:0005524
2165916	19405	biological_process	cellular protein metabolic process	GO:0044267
2165916	3727	molecular_function	protein binding	GO:0005515
2165926	2540	molecular_function	chitin synthase activity	GO:0004100
2166016	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2166016	4639	biological_process	proteolysis	GO:0006508
2166037	24336	molecular_function	unfolded protein binding	GO:0051082
2166037	4591	biological_process	protein folding	GO:0006457
2166037	3736	molecular_function	ATP binding	GO:0005524
2166037	19405	biological_process	cellular protein metabolic process	GO:0044267
2166037	3727	molecular_function	protein binding	GO:0005515
2166087	9321	cellular_component	integral to membrane	GO:0016021
2166087	4927	biological_process	transport	GO:0006810
2166087	3546	molecular_function	transporter activity	GO:0005215
2166091	9988	molecular_function	phosphoric monoester hydrolase activity	GO:0016791
2166091	10190	cellular_component	myosin phosphatase complex	GO:0017023
2166091	10187	molecular_function	myosin phosphatase regulator activity	GO:0017020
2166091	10186	molecular_function	myosin phosphatase activity	GO:0017018
2166091	6240	molecular_function	calcium-dependent protein serine/threonine phosphatase regulator activity	GO:0008597
2166091	6080	molecular_function	CTD phosphatase activity	GO:0008420
2166091	4132	cellular_component	magnesium-dependent protein serine/threonine phosphatase complex	GO:0005963
2166091	3090	molecular_function	magnesium-dependent protein serine/threonine phosphatase activity	GO:0004724
2166091	3089	molecular_function	calcium-dependent protein serine/threonine phosphatase activity	GO:0004723
2166091	3087	molecular_function	phosphoprotein phosphatase activity	GO:0004721
2166115	9988	molecular_function	phosphoric monoester hydrolase activity	GO:0016791
2166135	4541	biological_process	RNA processing	GO:0006396
2166135	2216	molecular_function	RNA binding	GO:0003723
2166135	2175	molecular_function	nucleic acid binding	GO:0003676
2166135	9985	molecular_function	hydrolase activity	GO:0016787
2166145	2176	molecular_function	DNA binding	GO:0003677
2166382	2176	molecular_function	DNA binding	GO:0003677
2166403	5939	molecular_function	zinc ion binding	GO:0008270
2166403	3827	cellular_component	intracellular	GO:0005622
2166403	2175	molecular_function	nucleic acid binding	GO:0003676
2166563	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2166563	3736	molecular_function	ATP binding	GO:0005524
2166563	2175	molecular_function	nucleic acid binding	GO:0003676
2166578	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2166586	5939	molecular_function	zinc ion binding	GO:0008270
2166656	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2166656	3736	molecular_function	ATP binding	GO:0005524
2166656	3043	molecular_function	protein kinase activity	GO:0004672
2166656	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2166667	3736	molecular_function	ATP binding	GO:0005524
2166677	9985	molecular_function	hydrolase activity	GO:0016787
2166684	4851	biological_process	aromatic compound metabolic process	GO:0006725
2166684	4283	biological_process	electron transport	GO:0006118
2166684	2888	molecular_function	monooxygenase activity	GO:0004497
2166684	10964	molecular_function	salicylate 1-monooxygenase activity	GO:0018658
2166697	5323	biological_process	intracellular signaling cascade	GO:0007242
2166697	5250	biological_process	signal transduction	GO:0007165
2166697	3003	molecular_function	phospholipase C activity	GO:0004629
2166697	4758	biological_process	lipid metabolic process	GO:0006629
2166697	2830	molecular_function	phosphoinositide phospholipase C activity	GO:0004435
2166697	3724	molecular_function	calcium ion binding	GO:0005509
2166728	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2166728	4639	biological_process	proteolysis	GO:0006508
2166759	21336	molecular_function	transition metal ion binding	GO:0046914
2166759	12251	molecular_function	heme binding	GO:0020037
2166759	9681	cellular_component	myosin complex	GO:0016459
2166759	3736	molecular_function	ATP binding	GO:0005524
2166759	2241	molecular_function	motor activity	GO:0003774
2166759	13011	cellular_component	membrane coat	GO:0030117
2166759	9480	biological_process	vesicle-mediated transport	GO:0016192
2166759	6212	molecular_function	protein transporter activity	GO:0008565
2166759	4994	biological_process	intracellular protein transport	GO:0006886
2166759	4595	biological_process	protein complex assembly	GO:0006461
2166759	3727	molecular_function	protein binding	GO:0005515
2166759	3530	molecular_function	structural molecule activity	GO:0005198
2166759	2540	molecular_function	chitin synthase activity	GO:0004100
2166856	2290	molecular_function	catalytic activity	GO:0003824
2166856	3035	molecular_function	CAAX-protein geranylgeranyltransferase activity	GO:0004662
2166871	4421	biological_process	DNA replication	GO:0006260
2166871	2353	molecular_function	DNA-directed DNA polymerase activity	GO:0003887
2166871	2176	molecular_function	DNA binding	GO:0003677
2166871	2290	molecular_function	catalytic activity	GO:0003824
2166871	16887	molecular_function	DNA polymerase activity	GO:0034061
2166875	3736	molecular_function	ATP binding	GO:0005524
2166962	2176	molecular_function	DNA binding	GO:0003677
2167002	9321	cellular_component	integral to membrane	GO:0016021
2167002	5053	biological_process	response to stress	GO:0006950
2167127	4424	biological_process	DNA topological change	GO:0006265
2167127	3891	cellular_component	chromosome	GO:0005694
2167127	3736	molecular_function	ATP binding	GO:0005524
2167127	2372	molecular_function	DNA topoisomerase (ATP-hydrolyzing) activity	GO:0003918
2167127	2176	molecular_function	DNA binding	GO:0003677
2167127	4420	biological_process	DNA metabolic process	GO:0006259
2167127	10082	molecular_function	ATPase activity	GO:0016887
2167127	10269	molecular_function	nucleoside-triphosphatase activity	GO:0017111
2167127	162	molecular_function	nucleotide binding	GO:0000166
2167127	4462	biological_process	DNA modification	GO:0006304
2167127	2175	molecular_function	nucleic acid binding	GO:0003676
2167175	12251	molecular_function	heme binding	GO:0020037
2167175	4283	biological_process	electron transport	GO:0006118
2167175	3721	molecular_function	iron ion binding	GO:0005506
2167175	2888	molecular_function	monooxygenase activity	GO:0004497
2167457	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2167457	3736	molecular_function	ATP binding	GO:0005524
2167457	2175	molecular_function	nucleic acid binding	GO:0003676
2167457	2792	molecular_function	helicase activity	GO:0004386
2167483	4556	biological_process	translation	GO:0006412
2167483	4025	cellular_component	ribosome	GO:0005840
2167483	3827	cellular_component	intracellular	GO:0005622
2167483	2227	molecular_function	structural constituent of ribosome	GO:0003735
2167492	9320	cellular_component	membrane	GO:0016020
2167492	8976	molecular_function	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	GO:0015662
2167492	4927	biological_process	transport	GO:0006810
2167492	3736	molecular_function	ATP binding	GO:0005524
2167492	21295	molecular_function	metal ion binding	GO:0046872
2167492	12906	biological_process	metal ion transport	GO:0030001
2167492	10015	molecular_function	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	GO:0016820
2167505	4556	biological_process	translation	GO:0006412
2167505	4025	cellular_component	ribosome	GO:0005840
2167505	3827	cellular_component	intracellular	GO:0005622
2167505	2227	molecular_function	structural constituent of ribosome	GO:0003735
2167505	9321	cellular_component	integral to membrane	GO:0016021
2167505	4618	biological_process	protein amino acid glycosylation	GO:0006486
2167505	3972	cellular_component	endoplasmic reticulum	GO:0005783
2167505	2956	molecular_function	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	GO:0004579
2167511	20381	biological_process	positive regulation of transcription	GO:0045941
2167511	9772	molecular_function	transcription activator activity	GO:0016563
2167511	3838	cellular_component	nucleus	GO:0005634
2167511	2176	molecular_function	DNA binding	GO:0003677
2167511	4515	biological_process	transcription initiation from RNA polymerase II promoter	GO:0006367
2167511	2290	molecular_function	catalytic activity	GO:0003824
2167511	2198	molecular_function	RNA polymerase II transcription factor activity	GO:0003702
2167511	19908	biological_process	regulation of transcription	GO:0045449
2167511	13391	molecular_function	transcription regulator activity	GO:0030528
2167761	19030	molecular_function	sequence-specific DNA binding	GO:0043565
2167761	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2167761	3838	cellular_component	nucleus	GO:0005634
2167761	2196	molecular_function	transcription factor activity	GO:0003700
2167871	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2167871	3736	molecular_function	ATP binding	GO:0005524
2167871	2175	molecular_function	nucleic acid binding	GO:0003676
2167879	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2167879	3736	molecular_function	ATP binding	GO:0005524
2167879	2175	molecular_function	nucleic acid binding	GO:0003676
2167942	5939	molecular_function	zinc ion binding	GO:0008270
2167942	3727	molecular_function	protein binding	GO:0005515
2167977	5939	molecular_function	zinc ion binding	GO:0008270
2167977	2175	molecular_function	nucleic acid binding	GO:0003676
2167998	3708	molecular_function	binding	GO:0005488
2168000	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2168000	3736	molecular_function	ATP binding	GO:0005524
2168000	3043	molecular_function	protein kinase activity	GO:0004672
2168000	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2168000	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2168046	3827	cellular_component	intracellular	GO:0005622
2168046	2175	molecular_function	nucleic acid binding	GO:0003676
2168046	5939	molecular_function	zinc ion binding	GO:0008270
2168075	2540	molecular_function	chitin synthase activity	GO:0004100
2168216	22159	molecular_function	cholestenol delta-isomerase activity	GO:0047750
2168216	9418	biological_process	sterol metabolic process	GO:0016125
2168216	9321	cellular_component	integral to membrane	GO:0016021
