proteinId	go_term_id	go_term_type	go_name	go_acc
2205000	3708	molecular_function	binding	GO:0005488
2205002	4598	biological_process	protein modification process	GO:0006464
2205002	4643	biological_process	ubiquitin cycle	GO:0006512
2205002	6275	molecular_function	small protein activating enzyme activity	GO:0008641
2205002	2290	molecular_function	catalytic activity	GO:0003824
2205015	2244	molecular_function	microtubule motor activity	GO:0003777
2205015	3736	molecular_function	ATP binding	GO:0005524
2205015	4051	cellular_component	microtubule associated complex	GO:0005875
2205015	5113	biological_process	microtubule-based movement	GO:0007018
2205029	2175	molecular_function	nucleic acid binding	GO:0003676
2205034	2175	molecular_function	nucleic acid binding	GO:0003676
2205034	3736	molecular_function	ATP binding	GO:0005524
2205034	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2205062	2909	molecular_function	nuclease activity	GO:0004518
2205062	4440	biological_process	DNA repair	GO:0006281
2205089	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2205122	3727	molecular_function	protein binding	GO:0005515
2205137	150	cellular_component	ubiquitin ligase complex	GO:0000151
2205137	3200	molecular_function	ubiquitin-protein ligase activity	GO:0004842
2205137	9776	biological_process	protein ubiquitination	GO:0016567
2205143	2176	molecular_function	DNA binding	GO:0003677
2205143	3875	cellular_component	chromatin silencing complex	GO:0005677
2205143	4492	biological_process	chromatin silencing	GO:0006342
2205143	4504	biological_process	regulation of transcription, DNA-dependent	GO:0006355
2205143	4609	biological_process	protein amino acid deacetylation	GO:0006476
2205143	5939	molecular_function	zinc ion binding	GO:0008270
2205143	10293	molecular_function	NAD-dependent histone deacetylase activity	GO:0017136
2205143	24535	molecular_function	NAD binding	GO:0051287
2205203	4650	biological_process	amino acid metabolic process	GO:0006520
2205203	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
2205203	2706	molecular_function	threonine endopeptidase activity	GO:0004298
2205203	4024	cellular_component	proteasome core complex	GO:0005839
2205203	4642	biological_process	ubiquitin-dependent protein catabolic process	GO:0006511
2205203	2707	molecular_function	proteasome endopeptidase activity	GO:0004299
2205379	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2205379	3736	molecular_function	ATP binding	GO:0005524
2205379	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2205391	4639	biological_process	proteolysis	GO:0006508
2205391	5906	molecular_function	cysteine-type peptidase activity	GO:0008234
2205447	3043	molecular_function	protein kinase activity	GO:0004672
2205447	3736	molecular_function	ATP binding	GO:0005524
2205447	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2205457	2175	molecular_function	nucleic acid binding	GO:0003676
2205457	2792	molecular_function	helicase activity	GO:0004386
2205457	3736	molecular_function	ATP binding	GO:0005524
2205457	5716	molecular_function	ATP-dependent helicase activity	GO:0008026
2205459	3727	molecular_function	protein binding	GO:0005515
2205459	4994	biological_process	intracellular protein transport	GO:0006886
2205459	4996	biological_process	ER to Golgi vesicle-mediated transport	GO:0006888
2205459	5939	molecular_function	zinc ion binding	GO:0008270
2205459	13021	cellular_component	COPII vesicle coat	GO:0030127
2205539	2439	molecular_function	acetylglutamate kinase activity	GO:0003991
2205539	4656	biological_process	arginine biosynthetic process	GO:0006526
2205539	2484	molecular_function	amino-acid N-acetyltransferase activity	GO:0004042
2205554	4925	biological_process	regulation of nitrogen utilization	GO:0006808
2205554	9773	molecular_function	transcription repressor activity	GO:0016564
2205604	2175	molecular_function	nucleic acid binding	GO:0003676
2205664	2175	molecular_function	nucleic acid binding	GO:0003676
2205664	2792	molecular_function	helicase activity	GO:0004386
2205664	3736	molecular_function	ATP binding	GO:0005524
2205666	2175	molecular_function	nucleic acid binding	GO:0003676
2205666	2792	molecular_function	helicase activity	GO:0004386
2205666	3736	molecular_function	ATP binding	GO:0005524
2205880	3727	molecular_function	protein binding	GO:0005515
2205880	5239	biological_process	cell communication	GO:0007154
2205880	17271	molecular_function	phosphoinositide binding	GO:0035091
2205910	5939	molecular_function	zinc ion binding	GO:0008270
2205921	3727	molecular_function	protein binding	GO:0005515
2205921	4994	biological_process	intracellular protein transport	GO:0006886
2205921	9480	biological_process	vesicle-mediated transport	GO:0016192
2205921	5939	molecular_function	zinc ion binding	GO:0008270
2205921	3708	molecular_function	binding	GO:0005488
2206034	2175	molecular_function	nucleic acid binding	GO:0003676
2206034	2792	molecular_function	helicase activity	GO:0004386
2206034	3736	molecular_function	ATP binding	GO:0005524
2206087	3032	molecular_function	prenyltransferase activity	GO:0004659
2206087	9321	cellular_component	integral to membrane	GO:0016021
2206098	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2206098	3736	molecular_function	ATP binding	GO:0005524
2206098	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2206125	2175	molecular_function	nucleic acid binding	GO:0003676
2206125	3827	cellular_component	intracellular	GO:0005622
2206125	5939	molecular_function	zinc ion binding	GO:0008270
2206127	3043	molecular_function	protein kinase activity	GO:0004672
2206127	3736	molecular_function	ATP binding	GO:0005524
2206127	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2206127	3737	molecular_function	GTP binding	GO:0005525
2206127	3079	molecular_function	protein-tyrosine kinase activity	GO:0004713
2206135	2909	molecular_function	nuclease activity	GO:0004518
2206135	4440	biological_process	DNA repair	GO:0006281
2206155	6075	molecular_function	acyltransferase activity	GO:0008415
2206155	2290	molecular_function	catalytic activity	GO:0003824
2206155	6667	biological_process	biosynthetic process	GO:0009058
2206155	13063	molecular_function	pyridoxal phosphate binding	GO:0030170
2206155	9967	molecular_function	transferase activity, transferring nitrogenous groups	GO:0016769
2206155	2534	molecular_function	carnitine O-acetyltransferase activity	GO:0004092
2206210	3930	cellular_component	cytoplasm	GO:0005737
2206210	9684	molecular_function	pyrophosphatase activity	GO:0016462
2206210	2716	molecular_function	exopolyphosphatase activity	GO:0004309
2206271	70	biological_process	protein import into nucleus, docking	GO:0000059
2206271	3838	cellular_component	nucleus	GO:0005634
2206271	3846	cellular_component	nuclear pore	GO:0005643
2206271	3930	cellular_component	cytoplasm	GO:0005737
2206271	4994	biological_process	intracellular protein transport	GO:0006886
2206271	6212	molecular_function	protein transporter activity	GO:0008565
2206271	3546	molecular_function	transporter activity	GO:0005215
2206271	4927	biological_process	transport	GO:0006810
2206271	9321	cellular_component	integral to membrane	GO:0016021
2206271	3708	molecular_function	binding	GO:0005488
2206276	3727	molecular_function	protein binding	GO:0005515
2206276	4994	biological_process	intracellular protein transport	GO:0006886
2206276	4996	biological_process	ER to Golgi vesicle-mediated transport	GO:0006888
2206276	13021	cellular_component	COPII vesicle coat	GO:0030127
2206405	2176	molecular_function	DNA binding	GO:0003677
2206478	2175	molecular_function	nucleic acid binding	GO:0003676
2206478	3827	cellular_component	intracellular	GO:0005622
2206478	5939	molecular_function	zinc ion binding	GO:0008270
2206678	2176	molecular_function	DNA binding	GO:0003677
2206678	8441	biological_process	DNA integration	GO:0015074
2206678	2175	molecular_function	nucleic acid binding	GO:0003676
2206683	3042	molecular_function	protein-S-isoprenylcysteine O-methyltransferase activity	GO:0004671
2206683	4614	biological_process	C-terminal protein amino acid methylation	GO:0006481
2206683	9321	cellular_component	integral to membrane	GO:0016021
2206691	3042	molecular_function	protein-S-isoprenylcysteine O-methyltransferase activity	GO:0004671
2206691	4614	biological_process	C-terminal protein amino acid methylation	GO:0006481
2206691	9321	cellular_component	integral to membrane	GO:0016021
2206697	2540	molecular_function	chitin synthase activity	GO:0004100
2206773	2888	molecular_function	monooxygenase activity	GO:0004497
2206773	3721	molecular_function	iron ion binding	GO:0005506
2206773	4283	biological_process	electron transport	GO:0006118
2206773	12251	molecular_function	heme binding	GO:0020037
2206774	9821	molecular_function	oxidoreductase activity, acting on CH-OH group of donors	GO:0016614
2206774	23919	molecular_function	FAD binding	GO:0050660
2206774	4234	biological_process	alcohol metabolic process	GO:0006066
2206774	6431	molecular_function	choline dehydrogenase activity	GO:0008812
2206798	3721	molecular_function	iron ion binding	GO:0005506
2206798	4283	biological_process	electron transport	GO:0006118
2206798	9321	cellular_component	integral to membrane	GO:0016021
2206798	9710	molecular_function	oxidoreductase activity	GO:0016491
2206798	23919	molecular_function	FAD binding	GO:0050660
2206921	2175	molecular_function	nucleic acid binding	GO:0003676
2206921	3827	cellular_component	intracellular	GO:0005622
2206921	5939	molecular_function	zinc ion binding	GO:0008270
2206978	2176	molecular_function	DNA binding	GO:0003677
2206998	3737	molecular_function	GTP binding	GO:0005525
2206998	5344	biological_process	small GTPase mediated signal transduction	GO:0007264
2206998	3827	cellular_component	intracellular	GO:0005622
2206998	8400	biological_process	protein transport	GO:0015031
2207056	2888	molecular_function	monooxygenase activity	GO:0004497
2207056	4283	biological_process	electron transport	GO:0006118
2207056	4851	biological_process	aromatic compound metabolic process	GO:0006725
2207172	2888	molecular_function	monooxygenase activity	GO:0004497
2207172	3721	molecular_function	iron ion binding	GO:0005506
2207172	4283	biological_process	electron transport	GO:0006118
2207172	12251	molecular_function	heme binding	GO:0020037
2207186	2227	molecular_function	structural constituent of ribosome	GO:0003735
2207186	3827	cellular_component	intracellular	GO:0005622
2207186	4025	cellular_component	ribosome	GO:0005840
2207186	4556	biological_process	translation	GO:0006412
2207364	62	molecular_function	tRNA binding	GO:0000049
2207364	754	biological_process	pseudouridine synthesis	GO:0001522
2207364	5721	biological_process	tRNA processing	GO:0008033
2207364	9667	molecular_function	tRNA-pseudouridine synthase activity	GO:0016439
2207364	3214	molecular_function	xylulokinase activity	GO:0004856
2207537	4639	biological_process	proteolysis	GO:0006508
2207537	13544	molecular_function	caspase activity	GO:0030693
2207691	3052	molecular_function	protein kinase CK2 activity	GO:0004682
2207702	7744	molecular_function	FMN binding	GO:0010181
2208080	3177	molecular_function	cysteine-tRNA ligase activity	GO:0004817
2208083	3736	molecular_function	ATP binding	GO:0005524
2208121	5830	biological_process	metabolic process	GO:0008152
2208121	6579	molecular_function	phosphoglycolate phosphatase activity	GO:0008967
2208185	162	molecular_function	nucleotide binding	GO:0000166
2208185	3191	molecular_function	tyrosine-tRNA ligase activity	GO:0004831
2208185	3736	molecular_function	ATP binding	GO:0005524
2208185	3930	cellular_component	cytoplasm	GO:0005737
2208185	4556	biological_process	translation	GO:0006412
2208185	4580	biological_process	tyrosyl-tRNA aminoacylation	GO:0006437
2208185	3172	molecular_function	aminoacyl-tRNA ligase activity	GO:0004812
2208185	4561	biological_process	tRNA aminoacylation for protein translation	GO:0006418
2208520	3546	molecular_function	transporter activity	GO:0005215
2208520	4927	biological_process	transport	GO:0006810
2208520	9320	cellular_component	membrane	GO:0016020
2208520	9321	cellular_component	integral to membrane	GO:0016021
2208652	2290	molecular_function	catalytic activity	GO:0003824
2208652	5830	biological_process	metabolic process	GO:0008152
2208652	13580	molecular_function	acetoacetate-CoA ligase activity	GO:0030729
2208744	2175	molecular_function	nucleic acid binding	GO:0003676
2208744	3827	cellular_component	intracellular	GO:0005622
2208744	5939	molecular_function	zinc ion binding	GO:0008270
2208753	2909	molecular_function	nuclease activity	GO:0004518
2208753	4440	biological_process	DNA repair	GO:0006281
2208787	3045	molecular_function	protein serine/threonine kinase activity	GO:0004674
2208787	4602	biological_process	protein amino acid phosphorylation	GO:0006468
2208787	3736	molecular_function	ATP binding	GO:0005524
2208787	3043	molecular_function	protein kinase activity	GO:0004672
