"ProteinID"	"GOTerm"
2192031	"GO:0004674,GO:0005524,GO:0006468"
2192043	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2192051	"GO:0004871,GO:0007165,GO:0007186,GO:0019001"
2192157	"GO:0004713,GO:0005524,GO:0006468,GO:0004672"
2192162	"GO:0005488,GO:0005515,GO:0008270,GO:0006886,GO:0016192"
2192181	"GO:0003676,GO:0005524,GO:0008026"
2192184	"GO:0005524,GO:0009103,GO:0016020,GO:0016773"
2192218	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2192456	"GO:0003676,GO:0004386,GO:0005524"
2192503	"GO:0004672,GO:0005524,GO:0006468,GO:0016491,GO:0004674"
2192554	"GO:0004682"
2192564	"GO:0008033,GO:0017150,GO:0050660"
2192612	"GO:0004672,GO:0005524,GO:0006468"
2192613	"GO:0006508,GO:0008234"
2192643	"GO:0008152,GO:0016491,GO:0000140"
2192671	"GO:0005634"
2192696	"GO:0016813,GO:0046872,GO:0004053"
2192730	"GO:0008237,GO:0008270,GO:0004179"
2192734	"GO:0004682"
2192740	"GO:0003676"
2192750	"GO:0005215,GO:0006810,GO:0016021,GO:0008271,GO:0008272,GO:0016020"
2192760	"GO:0004351,GO:0006536,GO:0030170,GO:0016831,GO:0019752"
2192768	"GO:0003824,GO:0004573,GO:0009311"
2193014	"GO:0003677"
2193101	"GO:0006865,GO:0016021,GO:0015171,GO:0016020"
2193207	"GO:0005634"
2193298	"GO:0005215,GO:0006810,GO:0016020,GO:0016021,GO:0005351,GO:0008643"
2193313	"GO:0003723"
2193315	"GO:0005634,GO:0005737,GO:0016787,GO:0030163,GO:0005524,GO:0000166,GO:0017111"
2193348	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2193381	"GO:0008152,GO:0016491,GO:0016630"
2193445	"GO:0004100"
2193447	"GO:0003677"
2193534	"GO:0004356,GO:0006542,GO:0006807,GO:0031072"
2193575	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004693,GO:0008353"
2193583	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2193645	"GO:0003676,GO:0005622,GO:0008270"
2193666	"GO:0005515,GO:0005215,GO:0005737,GO:0006810,GO:0016021"
2193669	"GO:0005488,GO:0003723"
2193671	"GO:0016810,GO:0016787"
2193693	"GO:0005524,GO:0005515"
2193716	"GO:0004177,GO:0005622,GO:0006508,GO:0004178,GO:0016804"
2193778	"GO:0004497,GO:0006118,GO:0006725"
2193875	"GO:0005783,GO:0016021,GO:0016125,GO:0047750"
2193932	"GO:0006810,GO:0016021"
2193934	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004682"
2193953	"GO:0006508,GO:0030693"
2194052	"GO:0010181,GO:0006118,GO:0016491"
2194055	"GO:0003678,GO:0005524,GO:0005634,GO:0000166,GO:0017111"
2194068	"GO:0004100"
2194103	"GO:0005524"
2194122	"GO:0003723,GO:0005622"
2194156	"GO:0005488,GO:0005515,GO:0006461,GO:0006886,GO:0008565,GO:0016192,GO:0030117,GO:0005198,GO:0030126,GO:0004594,GO:0005524,GO:0015937"
2194164	"GO:0003676,GO:0004523"
2194170	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2194184	"GO:0005509,GO:0005783,GO:0006457,GO:0051082,GO:0005525,GO:0003924"
2194190	"GO:0004100"
2194212	"GO:0005507,GO:0005758,GO:0006825,GO:0016531"
2194222	"GO:0004674,GO:0006468,GO:0004672,GO:0005524,GO:0004682"
2194245	"GO:0000175,GO:0003723,GO:0006396"
2194270	"GO:0004713,GO:0005524,GO:0006468,GO:0004672,GO:0004682"
2194352	"GO:0005622,GO:0008270,GO:0003676"
2194565	"GO:0005524,GO:0006810,GO:0016021,GO:0042626"
2194567	"GO:0004134,GO:0004135,GO:0004686,GO:0017176"
2194603	"GO:0003755,GO:0006457,GO:0004600,GO:0030051,GO:0042027"
2194729	"GO:0003676,GO:0005622,GO:0008270"
2194776	"GO:0004682"
2194814	"GO:0003676,GO:0005622,GO:0008270"
2194816	"GO:0006508,GO:0008234"
2194847	"GO:0008152,GO:0016491"
2194855	"GO:0045437"
2194905	"GO:0003676,GO:0005524,GO:0008026"
2194996	"GO:0004659,GO:0016021"
2195131	"GO:0003676,GO:0005622,GO:0008270"
2195262	"GO:0006013,GO:0015923,GO:0003824,GO:0005975,GO:0030246,GO:0004559"
2195264	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2195358	"GO:0003824,GO:0004663"
2195370	"GO:0031072"
2195390	"GO:0004674,GO:0005524,GO:0006468"
2195403	"GO:0003824,GO:0004333,GO:0006106,GO:0045239"
2195428	"GO:0004713,GO:0005524,GO:0006468,GO:0004672"
2195522	"GO:0006118,GO:0016491,GO:0050353"
2195554	"GO:0016021"
2195568	"GO:0016021"
2195618	"GO:0009058,GO:0016769,GO:0030170,GO:0004838,GO:0008793,GO:0047536,GO:0050362"
2195621	"GO:0008415,GO:0004092,GO:0004095"
2195635	"GO:0004588,GO:0006221,GO:0009116"
2195643	"GO:0003676,GO:0005622,GO:0008270"
2195690	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2195698	"GO:0008270"
2195747	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2195968	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2196010	"GO:0005524,GO:0006457,GO:0051082,GO:0005515,GO:0044267"
2196258	"GO:0006013,GO:0015923,GO:0003824,GO:0005975,GO:0030246,GO:0004559"
2196265	"GO:0003677"
2196295	"GO:0004674,GO:0006468,GO:0005524,GO:0004713,GO:0004672,GO:0004682,GO:0004715"
2196327	"GO:0003777,GO:0005524,GO:0005875,GO:0007018"
2196355	"GO:0003677,GO:0003702,GO:0005667,GO:0006352"
2196469	"GO:0004674,GO:0005524,GO:0006468"
2196633	"GO:0016616,GO:0048037,GO:0008152,GO:0051287,GO:0003824"
2196698	"GO:0005216,GO:0006811,GO:0016020"
2196725	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004682"
2196863	"GO:0004682"
2196868	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2196890	"GO:0003676,GO:0004386,GO:0005524"
2196967	"GO:0003676,GO:0005622,GO:0008270"
2197095	"GO:0000398,GO:0005681"
2197148	"GO:0008171"
2197218	"GO:0003676"
2197359	"GO:0008152,GO:0016491,GO:0000140"
2197382	"GO:0009058,GO:0016769,GO:0030170,GO:0008152,GO:0016740,GO:0004758,GO:0017059"
2197437	"GO:0004150,GO:0006760"
2197462	"GO:0004100"
2197623	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2197665	"GO:0006508,GO:0008234"
2197667	"GO:0008270"
2197674	"GO:0005488"
2197676	"GO:0005215,GO:0006810,GO:0016020,GO:0016021,GO:0005351,GO:0008643"
2197682	"GO:0005525,GO:0000015,GO:0004634,GO:0006096"
2197709	"GO:0003676,GO:0005622,GO:0008270"
2197712	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2197721	"GO:0004671,GO:0006481,GO:0016021"
2197724	"GO:0004386"
2197776	"GO:0004682"
2197867	"GO:0003677"
2197955	"GO:0004100"
2198039	"GO:0003676,GO:0004386,GO:0005524"
2198041	"GO:0004713,GO:0005524,GO:0006468,GO:0004672,GO:0004682,GO:0004715"
2198044	"GO:0005525"
2198052	"GO:0006118,GO:0009703,GO:0050463,GO:0050464"
2198064	"GO:0004672,GO:0005524,GO:0006468"
2198077	"GO:0003677"
2198100	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2198134	"GO:0005737,GO:0016462,GO:0004309"
2198335	"GO:0006508,GO:0030693,GO:0006281,GO:0003887,GO:0034061"
2198340	"GO:0008152,GO:0016491,GO:0000140"
2198420	"GO:0000166"
2198425	"GO:0003824,GO:0008152"
2198474	"GO:0008270,GO:0005515,GO:0051864"
2198481	"GO:0003824,GO:0006012,GO:0008108"
2198636	"GO:0016020,GO:0030001,GO:0046873"
2198639	"GO:0005507,GO:0016491,GO:0008447"
2198658	"GO:0005525"
2198670	"GO:0003676"
2198942	"GO:0003676,GO:0005622,GO:0008270"
2198956	"GO:0003676"
2198966	"GO:0003676"
2198968	"GO:0003677"
2198980	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2198984	"GO:0044237"
2199002	"GO:0005507,GO:0006118,GO:0009055"
2199020	"GO:0004871,GO:0007165,GO:0016020,GO:0004673"
2199045	"GO:0004377,GO:0006486,GO:0016020"
2199081	"GO:0003677"
2199111	"GO:0005525,GO:0007264,GO:0015031,GO:0005622"
2199122	"GO:0008152,GO:0016624"
2199142	"GO:0006865,GO:0015171,GO:0016020"
2199226	"GO:0003676,GO:0005622,GO:0008270"
2199241	"GO:0005525"
2199309	"GO:0016021"
2199327	"GO:0004672,GO:0005524,GO:0006468"
2199461	"GO:0004100"
2199600	"GO:0003677"
2199624	"GO:0003824"
2199625	"GO:0016651,GO:0051536,GO:0016491,GO:0006118,GO:0009055,GO:0008137,GO:0016020,GO:0042773,GO:0003954"
2199688	"GO:0004674,GO:0005524,GO:0006468"
2199719	"GO:0004003,GO:0005634,GO:0006289,GO:0016818,GO:0003677,GO:0005524,GO:0003676,GO:0006139,GO:0008026"
2199736	"GO:0005388"
2199750	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2199785	"GO:0005515,GO:0008270"
2199787	"GO:0003676"
2199800	"GO:0003676,GO:0005622,GO:0008270"
2199815	"GO:0004497,GO:0006118,GO:0006725,GO:0018658"
2199870	"GO:0016831,GO:0019752,GO:0030170,GO:0004058"
2199893	"GO:0016787"
2199945	"GO:0006508,GO:0008234"
2199979	"GO:0005524"
2199999	"GO:0005524,GO:0016887"
2200002	"GO:0008171"
2200006	"GO:0005509"
2200076	"GO:0008410,GO:0008152,GO:0008260"
2200099	"GO:0003677,GO:0006281,GO:0005515,GO:0008270"
2200112	"GO:0005488,GO:0000166,GO:0017111,GO:0005524,GO:0016887,GO:0015992,GO:0016020,GO:0000785,GO:0003682,GO:0005634,GO:0006333"
2200124	"GO:0004100"
2200207	"GO:0016787,GO:0046983,GO:0006508,GO:0008237,GO:0004226"
2200217	"GO:0005215,GO:0006810,GO:0016021"
2200220	"GO:0008270"
2200251	"GO:0005634,GO:0005737,GO:0016787,GO:0030163,GO:0005524,GO:0000166,GO:0017111"
2200263	"GO:0003676,GO:0005622,GO:0008270"
2200281	"GO:0005515"
2200439	"GO:0004713,GO:0005524,GO:0006468,GO:0005525,GO:0004672"
2200459	"GO:0004497,GO:0006118,GO:0006725,GO:0003755,GO:0006457,GO:0004600,GO:0030051,GO:0042027"
2200499	"GO:0004190,GO:0006508,GO:0004194,GO:0004196"
2200504	"GO:0003676,GO:0005622,GO:0008270"
2200578	"GO:0004057,GO:0016598,GO:0042176"
2200700	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2200716	"GO:0004682"
2200733	"GO:0005525"
2200822	"GO:0004672,GO:0005524,GO:0006468"
2200853	"GO:0008171"
2200880	"GO:0003677,GO:0005524,GO:0016787,GO:0003676,GO:0004386"
2200898	"GO:0003723,GO:0005634,GO:0006397,GO:0003676"
2200979	"GO:0003676,GO:0005622,GO:0008270"
2201065	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2201067	"GO:0003676"
2201080	"GO:0003824,GO:0008152"
2201087	"GO:0000145,GO:0006904"
2201207	"GO:0004100,GO:0006031"
2201220	"GO:0005525,GO:0007264,GO:0005622,GO:0015031"
2201236	"GO:0004523"
2201241	"GO:0004672,GO:0005524,GO:0006468"
2201310	"GO:0003824"
2201313	"GO:0005515,GO:0006614,GO:0008312,GO:0045900,GO:0048500"
2201328	"GO:0003676,GO:0003677,GO:0015074"
2201545	"GO:0003676,GO:0003677,GO:0015074"
2201583	"GO:0003676,GO:0005524,GO:0008026"
2201600	"GO:0000155,GO:0004673,GO:0007165,GO:0018106,GO:0005524,GO:0000156,GO:0000160,GO:0006355"
2201624	"GO:0005515"
2201685	"GO:0003676"
2201695	"GO:0003676,GO:0005622,GO:0008270"
2201712	"GO:0003978,GO:0006012,GO:0003824,GO:0044237,GO:0050662,GO:0004034"
2201717	"GO:0031072"
2201723	"GO:0008033,GO:0017150,GO:0050660"
2201745	"GO:0008270"
2201917	"GO:0008152,GO:0016491"
2201919	"GO:0004650,GO:0005975"
2201928	"GO:0003676,GO:0005622,GO:0008270"
2201936	"GO:0004672,GO:0005524,GO:0006468"
2201951	"GO:0006066,GO:0016614,GO:0050660,GO:0047639"
2201956	"GO:0006914"
2201962	"GO:0005215,GO:0006810,GO:0016021"
2201963	"GO:0016614,GO:0050660,GO:0047639"
2201970	"GO:0003700,GO:0005634,GO:0006355,GO:0008270,GO:0043565"
2202074	"GO:0003677"
2202135	"GO:0005488"
2202142	"GO:0005525"
2202155	"GO:0005622,GO:0008270,GO:0003676"
2202156	"GO:0020037,GO:0046914,GO:0003824,GO:0008152"
2202291	"GO:0004713,GO:0005524,GO:0006468,GO:0004672,GO:0003676,GO:0004682"
2202304	"GO:0006457,GO:0016272,GO:0051082"
2202305	"GO:0005622,GO:0008270,GO:0003676,GO:0004221,GO:0006511"
2202348	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004682"
2202400	"GO:0003899,GO:0006350,GO:0008270,GO:0003677,GO:0003676,GO:0030528,GO:0045449"
2202446	"GO:0003677,GO:0003918,GO:0005524,GO:0005694,GO:0006265,GO:0006259,GO:0016887,GO:0000166,GO:0017111,GO:0003676,GO:0006304"
2202456	"GO:0005737,GO:0016462,GO:0004309"
2202499	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2202502	"GO:0005737,GO:0016462,GO:0004309"
2202703	"GO:0000166,GO:0017111,GO:0005524,GO:0005488,GO:0005515,GO:0005777,GO:0007031"
2202706	"GO:0003824"
2202712	"GO:0008887"
2202808	"GO:0004674,GO:0005524,GO:0006468"
2202831	"GO:0005524,GO:0006810,GO:0015662,GO:0016020,GO:0016820,GO:0008553"
2202839	"GO:0005524,GO:0015991,GO:0016021,GO:0016469,GO:0042626,GO:0046961"
2202895	"GO:0003676,GO:0004386,GO:0005524"
2202925	"GO:0008270"
2202975	"GO:0006865,GO:0015171,GO:0016020"
2202985	"GO:0000030,GO:0006493,GO:0016020,GO:0004169"
2203018	"GO:0008415,GO:0009058,GO:0016779,GO:0016740"
2203051	"GO:0000159,GO:0007165,GO:0008601,GO:0005488"
2203055	"GO:0005097,GO:0005622,GO:0032313,GO:0006118,GO:0016491,GO:0006099,GO:0016627,GO:0050660,GO:0008177"
2203113	"GO:0015205,GO:0015931,GO:0016020"
2203524	"GO:0006118,GO:0009055,GO:0050660"
2203536	"GO:0004682"
2203608	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2203671	"GO:0003968"
2203689	"GO:0003677"
2203741	"GO:0006508,GO:0008237,GO:0016787,GO:0046983,GO:0004226"
2203753	"GO:0004674,GO:0006468,GO:0005524,GO:0004672"
2203775	"GO:0004143,GO:0007205,GO:0003951,GO:0008152"
2203820	"GO:0004713,GO:0005524,GO:0006468"
2203841	"GO:0004100"
2203849	"GO:0004806,GO:0006629"
2203851	"GO:0005622,GO:0042254"
2203885	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2203889	"GO:0006118,GO:0016491"
2203891	"GO:0003723,GO:0003743,GO:0005737,GO:0006413"
2203905	"GO:0008270"
2203929	"GO:0004629,GO:0007165,GO:0007242,GO:0004435,GO:0006629,GO:0005509"
2204006	"GO:0003824,GO:0004339,GO:0005976"
2204049	"GO:0006464,GO:0006512,GO:0008641,GO:0003676,GO:0008270,GO:0003824"
2204055	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004682"
2204146	"GO:0003676,GO:0004386,GO:0005524,GO:0008026"
2204147	"GO:0003747,GO:0006415"
2204180	"GO:0004672,GO:0005524,GO:0006468,GO:0004713"
2204188	"GO:0004527,GO:0005622,GO:0003676"
2204268	"GO:0003676,GO:0005622,GO:0008270"
2204271	"GO:0005515,GO:0005524,GO:0005694,GO:0051276"
2204284	"GO:0005515,GO:0005524,GO:0005694,GO:0051276"
2204322	"GO:0005524,GO:0016887,GO:0006810,GO:0016021,GO:0042626"
2204403	"GO:0004672,GO:0005524,GO:0006468,GO:0004709"
2204420	"GO:0003677"
2204483	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2204605	"GO:0003676"
2204654	"GO:0004682"
2204741	"GO:0005351,GO:0008643,GO:0016020,GO:0005215,GO:0006810,GO:0016021"
2204772	"GO:0006508,GO:0030693"
2204775	"GO:0004497,GO:0006118,GO:0006725"
2204828	"GO:0004674,GO:0005524,GO:0006468"
2204838	"GO:0005634,GO:0030528,GO:0045449"
2204862	"GO:0000287,GO:0016829"
2204891	"GO:0016491,GO:0005507"
2204902	"GO:0004194,GO:0006508,GO:0004196"
2204904	"GO:0003700,GO:0005634,GO:0006355,GO:0008270,GO:0005515"
2204936	"GO:0016021"
2204960	"GO:0000030,GO:0006493,GO:0016020"
2204962	"GO:0005515,GO:0007154,GO:0035091"
2204979	"GO:0000166,GO:0017111"
2205000	"GO:0005488"
2205002	"GO:0006464,GO:0006512,GO:0008641,GO:0003824"
2205015	"GO:0003777,GO:0005524,GO:0005875,GO:0007018"
2205029	"GO:0003676"
2205034	"GO:0003676,GO:0005524,GO:0008026"
2205062	"GO:0004518,GO:0006281"
2205089	"GO:0004682"
2205122	"GO:0005515"
2205137	"GO:0000151,GO:0004842,GO:0016567"
2205143	"GO:0003677,GO:0005677,GO:0006342,GO:0006355,GO:0006476,GO:0008270,GO:0017136,GO:0051287"
2205203	"GO:0006520,GO:0030170,GO:0004298,GO:0005839,GO:0006511,GO:0004299"
2205379	"GO:0004674,GO:0005524,GO:0006468"
2205391	"GO:0006508,GO:0008234"
2205447	"GO:0004672,GO:0005524,GO:0006468"
2205457	"GO:0003676,GO:0004386,GO:0005524,GO:0008026"
2205459	"GO:0005515,GO:0006886,GO:0006888,GO:0008270,GO:0030127"
2205539	"GO:0003991,GO:0006526,GO:0004042"
2205554	"GO:0006808,GO:0016564"
2205604	"GO:0003676"
2205664	"GO:0003676,GO:0004386,GO:0005524"
2205666	"GO:0003676,GO:0004386,GO:0005524"
2205880	"GO:0005515,GO:0007154,GO:0035091"
2205910	"GO:0008270"
2205921	"GO:0005515,GO:0006886,GO:0016192,GO:0008270,GO:0005488"
2206034	"GO:0003676,GO:0004386,GO:0005524"
2206087	"GO:0004659,GO:0016021"
2206098	"GO:0004674,GO:0005524,GO:0006468"
2206125	"GO:0003676,GO:0005622,GO:0008270"
2206127	"GO:0004672,GO:0005524,GO:0006468,GO:0005525,GO:0004713"
2206135	"GO:0004518,GO:0006281"
2206155	"GO:0008415,GO:0003824,GO:0009058,GO:0030170,GO:0016769,GO:0004092"
2206210	"GO:0005737,GO:0016462,GO:0004309"
2206271	"GO:0000059,GO:0005634,GO:0005643,GO:0005737,GO:0006886,GO:0008565,GO:0005215,GO:0006810,GO:0016021,GO:0005488"
2206276	"GO:0005515,GO:0006886,GO:0006888,GO:0030127"
2206405	"GO:0003677"
2206478	"GO:0003676,GO:0005622,GO:0008270"
2206678	"GO:0003677,GO:0015074,GO:0003676"
2206683	"GO:0004671,GO:0006481,GO:0016021"
2206691	"GO:0004671,GO:0006481,GO:0016021"
2206697	"GO:0004100"
2206773	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2206774	"GO:0016614,GO:0050660,GO:0006066,GO:0008812"
2206798	"GO:0005506,GO:0006118,GO:0016021,GO:0016491,GO:0050660"
2206921	"GO:0003676,GO:0005622,GO:0008270"
2206978	"GO:0003677"
2206998	"GO:0005525,GO:0007264,GO:0005622,GO:0015031"
2207056	"GO:0004497,GO:0006118,GO:0006725"
2207172	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2207186	"GO:0003735,GO:0005622,GO:0005840,GO:0006412"
2207364	"GO:0000049,GO:0001522,GO:0008033,GO:0016439,GO:0004856"
2207537	"GO:0006508,GO:0030693"
2207691	"GO:0004682"
2207702	"GO:0010181"
2208080	"GO:0004817"
2208083	"GO:0005524"
2208121	"GO:0008152,GO:0008967"
2208185	"GO:0000166,GO:0004831,GO:0005524,GO:0005737,GO:0006412,GO:0006437,GO:0004812,GO:0006418"
2208520	"GO:0005215,GO:0006810,GO:0016020,GO:0016021"
2208652	"GO:0003824,GO:0008152,GO:0030729"
2208744	"GO:0003676,GO:0005622,GO:0008270"
2208753	"GO:0004518,GO:0006281"
2208787	"GO:0004674,GO:0006468,GO:0005524,GO:0004672,GO:0004682,GO:0004715"
2208834	"GO:0004630"
2208871	"GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0000166,GO:0017111,GO:0016887"
2208889	"GO:0008152,GO:0016491,GO:0004029"
2208932	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2209068	"GO:0003677,GO:0005634,GO:0006350,GO:0008270,GO:0003700,GO:0006355"
2209070	"GO:0004190,GO:0006508,GO:0004194,GO:0004192"
2209487	"GO:0004553,GO:0005576,GO:0005975,GO:0030246"
2209761	"GO:0006520,GO:0016765,GO:0030170,GO:0003961,GO:0004124"
2210081	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2210111	"GO:0010181,GO:0016491"
2210387	"GO:0003824"
2210689	"GO:0008237,GO:0008270"
2210864	"GO:0003676"
2211109	"GO:0004321"
2211296	"GO:0008299"
2211418	"GO:0005622,GO:0008270,GO:0003676"
2211616	"GO:0003676,GO:0005524,GO:0008026"
2212657	"GO:0005524"
2212762	"GO:0005388"
2212902	"GO:0005525"
2212920	"GO:0003774,GO:0005524,GO:0016459,GO:0004100"
2213656	"GO:0005524,GO:0016020,GO:0016820,GO:0006810,GO:0015662,GO:0008553"
2213683	"GO:0008152,GO:0016491,GO:0004029"
2213950	"GO:0003676,GO:0005622,GO:0008270"
2213954	"GO:0005515,GO:0005524,GO:0044267"
2214140	"GO:0003677,GO:0005524"
2214143	"GO:0005524,GO:0000166,GO:0017111"
2214202	"GO:0003824,GO:0051536,GO:0008080,GO:0008152,GO:0004402"
2214689	"GO:0005622,GO:0006810"
2215337	"GO:0009058"
2215886	"GO:0003899,GO:0003900,GO:0003901,GO:0003902,GO:0034062"
2215930	"GO:0004932,GO:0007186,GO:0016021"
2215954	"GO:0005515,GO:0008270,GO:0003676,GO:0004386,GO:0005524,GO:0003677"
2215961	"GO:0003676,GO:0004386,GO:0005524,GO:0003677"
2216001	"GO:0006808,GO:0016564,GO:0003824,GO:0008152"
2216059	"GO:0003676,GO:0008270"
2216998	"GO:0000287,GO:0016829"
2217002	"GO:0000287,GO:0016829"
2217026	"GO:0005634,GO:0006364,GO:0030529"
2217175	"GO:0004674,GO:0006468,GO:0005524,GO:0004672,GO:0004682"
2217207	"GO:0005789,GO:0006506,GO:0016021"
2217257	"GO:0004358,GO:0006526,GO:0004042"
2218061	"GO:0006066,GO:0016614,GO:0050660,GO:0047639"
2218105	"GO:0005622,GO:0006396"
2218112	"GO:0004842,GO:0005622,GO:0006464,GO:0006512"
2218493	"GO:0008237,GO:0008270,GO:0004463"
2218646	"GO:0008152,GO:0016491,GO:0004503"
2219677	"GO:0005083,GO:0005089,GO:0005622,GO:0035023"
2219690	"GO:0004553,GO:0005975,GO:0008422"
2220071	"GO:0003676,GO:0005524,GO:0008026,GO:0004386"
2220707	"GO:0009058,GO:0016769,GO:0030170,GO:0004838,GO:0008793,GO:0047536,GO:0050362"
2220799	"GO:0004518,GO:0006281"
2220833	"GO:0004364"
2221121	"GO:0004713,GO:0005524,GO:0006468,GO:0004672"
2221185	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2221611	"GO:0008152,GO:0016491,GO:0004029"
2221817	"GO:0005525"
2221861	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2222155	"GO:0005488"
2222844	"GO:0004377,GO:0006486,GO:0016020"
2222948	"GO:0008236,GO:0004289,GO:0006508,GO:0019131"
2223214	"GO:0005525,GO:0005622,GO:0007264"
2223595	"GO:0005525,GO:0007264,GO:0015031,GO:0005622,GO:0003924,GO:0005515,GO:0006886,GO:0006913,GO:0007165"
2223898	"GO:0003677"
2223904	"GO:0005524,GO:0006810,GO:0016021,GO:0042626"
2223980	"GO:0004357,GO:0017109"
2223982	"GO:0006865,GO:0015171,GO:0016020"
2223992	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2224326	"GO:0008451"
2224551	"GO:0003700,GO:0005634,GO:0006355,GO:0008270"
2225301	"GO:0006865,GO:0015171,GO:0016020"
2225453	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2226013	"GO:0003824,GO:0004722,GO:0006470,GO:0008287,GO:0004721,GO:0004723,GO:0004724,GO:0005963,GO:0008420,GO:0008597,GO:0017018,GO:0017020,GO:0017023,GO:0004741,GO:0019909"
2226238	"GO:0005488,GO:0005215,GO:0006810,GO:0016021,GO:0000059,GO:0005634,GO:0005643,GO:0005737,GO:0006886,GO:0008565"
2226440	"GO:0006520,GO:0016491,GO:0004352"
2226507	"GO:0004674,GO:0005524,GO:0006468"
2226626	"GO:0006508,GO:0008234"
2227250	"GO:0005524"
2227459	"GO:0006779,GO:0008152,GO:0008168,GO:0004851"
2227540	"GO:0005515,GO:0006886,GO:0006888,GO:0030127"
2227621	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2227678	"GO:0003824,GO:0008152,GO:0005089,GO:0005622,GO:0035023,GO:0004321"
2227679	"GO:0006508,GO:0008233"
2227948	"GO:0003677,GO:0005634,GO:0006350,GO:0008270"
2228027	"GO:0003677,GO:0006306,GO:0003886,GO:0051718,GO:0051719,GO:0051720"
2228260	"GO:0044249,GO:0044237,GO:0046523"
2228332	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2228341	"GO:0006891,GO:0030173"
2228355	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"
2228375	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2228380	"GO:0005524,GO:0016020,GO:0016820,GO:0006810,GO:0015662"
2228491	"GO:0003824,GO:0050660,GO:0004458"
2228974	"GO:0004817"
2229041	"GO:0003824,GO:0008152"
2229897	"GO:0003989,GO:0004075,GO:0009343"
2229904	"GO:0003824,GO:0004663"
2229953	"GO:0006865,GO:0016021,GO:0015171,GO:0016020"
2229965	"GO:0006810,GO:0016021"
2230143	"GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0016887,GO:0008559"
2230249	"GO:0005759"
2230382	"GO:0005524,GO:0016020,GO:0016820,GO:0006810,GO:0015662"
2230458	"GO:0009058,GO:0016769,GO:0030170,GO:0003824,GO:0004069"
2230630	"GO:0003723,GO:0003743,GO:0006413,GO:0003676"
2230801	"GO:0003824,GO:0050660,GO:0016491,GO:0004458"
2230920	"GO:0004386,GO:0003676,GO:0005524,GO:0008026"
2230932	"GO:0004842,GO:0005622,GO:0006464,GO:0006512"
2231790	"GO:0030735"
2231853	"GO:0004325,GO:0006783"
2231867	"GO:0005524,GO:0006810,GO:0016021,GO:0042626,GO:0000166,GO:0017111,GO:0016887"
2231980	"GO:0005515,GO:0006886,GO:0006888,GO:0030127,GO:0008270"
2232010	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2232237	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2232619	"GO:0005515"
2232635	"GO:0004497,GO:0005506,GO:0006118,GO:0020037"
2232641	"GO:0004659,GO:0016021"
2232683	"GO:0004029,GO:0004030"
2232684	"GO:0006904,GO:0016192"
2232761	"GO:0005488"
2232779	"GO:0003824,GO:0016020"
2232940	"GO:0003978,GO:0004034"
2232963	"GO:0016813,GO:0046872,GO:0008783"
2233031	"GO:0004176,GO:0004252,GO:0006508,GO:0005524,GO:0006510,GO:0000166,GO:0017111,GO:0008846"
